SCHOOL CODE, SCHOOL NAME, REGION, GPA, SUBJECT_CODE, SUBJECT_NAME, SUBJECT_GPA, SUBJECT_REG_RANK, SUBJECT_NAT_RANK 
S0309, FIDEL CASTRO, PEMBA, 111, 142, ADVANCED MATHEMATICS, 4.8182, 1,86
S0309, FIDEL CASTRO, PEMBA, 111, 151, ECONOMICS, 4.5000, 2,261
S0310, FOREST HILL, MOROGORO, 33, 112, HISTORY, 4.0769, 19,471
S0310, FOREST HILL, MOROGORO, 33, 113, GEOGRAPHY, 5.5500, 20,511
S0310, FOREST HILL, MOROGORO, 33, 121, KISWAHILI, 4.0000, 16,406
S0310, FOREST HILL, MOROGORO, 33, 122, ENGLISH LANGUAGE, 6.0952, 19,463
S0310, FOREST HILL, MOROGORO, 33, 142, ADVANCED MATHEMATICS, 6.2500, 14,291
S0310, FOREST HILL, MOROGORO, 33, 151, ECONOMICS, 5.8333, 12,297
S0310, FOREST HILL, MOROGORO, 33, 152, COMMERCE, 4.3333, 1,36
S0310, FOREST HILL, MOROGORO, 33, 153, ACCOUNTANCY, 5.6667, 1,63
S0312, HIGHLANDS, IRINGA, 41, 113, GEOGRAPHY, 4.4375, 22,400
S0312, HIGHLANDS, IRINGA, 41, 131, PHYSICS, 5.8182, 7,217
S0312, HIGHLANDS, IRINGA, 41, 132, CHEMISTRY, 4.6364, 6,125
S0312, HIGHLANDS, IRINGA, 41, 142, ADVANCED MATHEMATICS, 6.0000, 9,252
S0312, HIGHLANDS, IRINGA, 41, 151, ECONOMICS, 4.2121, 12,215
S0312, HIGHLANDS, IRINGA, 41, 152, COMMERCE, 4.0000, 1,27
S0312, HIGHLANDS, IRINGA, 41, 153, ACCOUNTANCY, 6.0000, 1,65
S0313, IKIZU, MARA, 43, 112, HISTORY, 3.6047, 10,348
S0313, IKIZU, MARA, 43, 113, GEOGRAPHY, 4.7895, 14,474
S0313, IKIZU, MARA, 43, 121, KISWAHILI, 3.4667, 11,288
S0313, IKIZU, MARA, 43, 122, ENGLISH LANGUAGE, 4.3784, 4,151
S0314, KAZIMA, TABORA, 380, 112, HISTORY, 3.2302, 6,123
S0314, KAZIMA, TABORA, 380, 113, GEOGRAPHY, 4.0615, 4,232
S0314, KAZIMA, TABORA, 380, 121, KISWAHILI, 3.3929, 5,246
S0314, KAZIMA, TABORA, 380, 122, ENGLISH LANGUAGE, 4.4824, 6,183
S0314, KAZIMA, TABORA, 380, 131, PHYSICS, 5.1040, 5,120
S0314, KAZIMA, TABORA, 380, 132, CHEMISTRY, 4.4480, 3,92
S0314, KAZIMA, TABORA, 380, 133, BIOLOGY, 3.8630, 3,35
S0314, KAZIMA, TABORA, 380, 142, ADVANCED MATHEMATICS, 5.5960, 6,211
S0314, KAZIMA, TABORA, 380, 151, ECONOMICS, 3.9494, 2,139
S0314, KAZIMA, TABORA, 380, 152, COMMERCE, 3.6494, 1,11
S0314, KAZIMA, TABORA, 380, 153, ACCOUNTANCY, 4.3247, 1,33
S0316, KIBASILA, DAR ES SALAAM, 220, 112, HISTORY, 3.6507, 32,374
S0316, KIBASILA, DAR ES SALAAM, 220, 113, GEOGRAPHY, 4.4839, 41,414
S0316, KIBASILA, DAR ES SALAAM, 220, 121, KISWAHILI, 3.6986, 27,368
S0316, KIBASILA, DAR ES SALAAM, 220, 122, ENGLISH LANGUAGE, 4.7206, 30,303
S0316, KIBASILA, DAR ES SALAAM, 220, 142, ADVANCED MATHEMATICS, 5.7111, 28,224
S0316, KIBASILA, DAR ES SALAAM, 220, 151, ECONOMICS, 4.3190, 30,233
S0316, KIBASILA, DAR ES SALAAM, 220, 152, COMMERCE, 4.2667, 14,34
S0316, KIBASILA, DAR ES SALAAM, 220, 153, ACCOUNTANCY, 4.0000, 9,20
S0320, KIGOMA, KIGOMA, 179, 112, HISTORY, 3.5698, 11,332
S0320, KIGOMA, KIGOMA, 179, 113, GEOGRAPHY, 4.2905, 11,340
S0320, KIGOMA, KIGOMA, 179, 121, KISWAHILI, 3.1525, 8,137
S0320, KIGOMA, KIGOMA, 179, 122, ENGLISH LANGUAGE, 5.0345, 14,391
S0320, KIGOMA, KIGOMA, 179, 125, ARABIC LANGUAGE, -, -,-
S0320, KIGOMA, KIGOMA, 179, 151, ECONOMICS, 3.8871, 3,128
S0321, KINONDONI, DAR ES SALAAM, 12, 112, HISTORY, 3.3636, 15,206
S0321, KINONDONI, DAR ES SALAAM, 12, 113, GEOGRAPHY, 4.2500, 30,325
S0321, KINONDONI, DAR ES SALAAM, 12, 121, KISWAHILI, 3.0000, 6,76
S0321, KINONDONI, DAR ES SALAAM, 12, 122, ENGLISH LANGUAGE, 4.4286, 17,165
S0321, KINONDONI, DAR ES SALAAM, 12, 142, ADVANCED MATHEMATICS, 7.0000, 43,323
S0321, KINONDONI, DAR ES SALAAM, 12, 151, ECONOMICS, 5.0000, 42,289
S0323, LAKE, MWANZA, 57, 112, HISTORY, 2.8824, 2,33
S0323, LAKE, MWANZA, 57, 113, GEOGRAPHY, 3.0667, 2,5
S0323, LAKE, MWANZA, 57, 121, KISWAHILI, 3.4545, 16,281
S0323, LAKE, MWANZA, 57, 122, ENGLISH LANGUAGE, 4.0769, 4,70
S0323, LAKE, MWANZA, 57, 131, PHYSICS, 4.3889, 4,42
S0323, LAKE, MWANZA, 57, 132, CHEMISTRY, 4.4865, 9,98
S0323, LAKE, MWANZA, 57, 133, BIOLOGY, 4.2121, 4,69
S0323, LAKE, MWANZA, 57, 142, ADVANCED MATHEMATICS, 4.5714, 4,62
S0323, LAKE, MWANZA, 57, 151, ECONOMICS, 3.2000, 2,21
S0324, LINDI, LINDI, 204, 112, HISTORY, 2.9925, 1,47
S0324, LINDI, LINDI, 204, 113, GEOGRAPHY, 3.9415, 1,159
S0324, LINDI, LINDI, 204, 121, KISWAHILI, 3.2391, 2,172
S0324, LINDI, LINDI, 204, 122, ENGLISH LANGUAGE, 4.4605, 1,176
S0324, LINDI, LINDI, 204, 131, PHYSICS, 4.5000, 1,50
S0324, LINDI, LINDI, 204, 142, ADVANCED MATHEMATICS, 5.0423, 1,121
S0324, LINDI, LINDI, 204, 151, ECONOMICS, 3.6889, 1,78
S0325, LUGALO, IRINGA, 229, 112, HISTORY, 3.4393, 17,260
S0325, LUGALO, IRINGA, 229, 113, GEOGRAPHY, 4.0079, 13,210
S0325, LUGALO, IRINGA, 229, 121, KISWAHILI, 3.0400, 5,97
S0325, LUGALO, IRINGA, 229, 122, ENGLISH LANGUAGE, 4.9231, 15,355
S0325, LUGALO, IRINGA, 229, 131, PHYSICS, 5.9825, 8,232
S0325, LUGALO, IRINGA, 229, 132, CHEMISTRY, 4.9603, 9,181
S0325, LUGALO, IRINGA, 229, 133, BIOLOGY, 4.2778, 3,81
S0325, LUGALO, IRINGA, 229, 151, ECONOMICS, 3.6552, 2,67
S0326, LUMUMBA, UNGUJA, 120, 112, HISTORY, 4.1765, 12,478
S0326, LUMUMBA, UNGUJA, 120, 113, GEOGRAPHY, 5.7818, 17,514
S0326, LUMUMBA, UNGUJA, 120, 121, KISWAHILI, 4.0588, 8,417
S0326, LUMUMBA, UNGUJA, 120, 122, ENGLISH LANGUAGE, 5.5789, 9,448
S0326, LUMUMBA, UNGUJA, 120, 125, ARABIC LANGUAGE, 5.8571, 14,29
S0326, LUMUMBA, UNGUJA, 120, 131, PHYSICS, 5.2373, 3,133
S0326, LUMUMBA, UNGUJA, 120, 132, CHEMISTRY, 5.1828, 3,222
S0326, LUMUMBA, UNGUJA, 120, 133, BIOLOGY, 4.5846, 3,146
S0326, LUMUMBA, UNGUJA, 120, 142, ADVANCED MATHEMATICS, 5.0714, 5,125
S0327, MINJA, KILIMANJARO, 2, 112, HISTORY, 5.0000, 59,494
S0327, MINJA, KILIMANJARO, 2, 113, GEOGRAPHY, 4.0000, 40,206
S0327, MINJA, KILIMANJARO, 2, 121, KISWAHILI, 3.0000, 7,89
S0327, MINJA, KILIMANJARO, 2, 122, ENGLISH LANGUAGE, 6.0000, 54,458
S0327, MINJA, KILIMANJARO, 2, 142, ADVANCED MATHEMATICS, 6.0000, 35,267
S0327, MINJA, KILIMANJARO, 2, 151, ECONOMICS, 5.0000, 42,289
S0328, MAWENZI, KILIMANJARO, 288, 112, HISTORY, 3.4160, 28,245
S0328, MAWENZI, KILIMANJARO, 288, 113, GEOGRAPHY, 3.8676, 29,120
S0328, MAWENZI, KILIMANJARO, 288, 121, KISWAHILI, 3.5167, 33,310
S0328, MAWENZI, KILIMANJARO, 288, 122, ENGLISH LANGUAGE, 4.7163, 36,300
S0328, MAWENZI, KILIMANJARO, 288, 142, ADVANCED MATHEMATICS, 5.9800, 31,250
S0328, MAWENZI, KILIMANJARO, 288, 151, ECONOMICS, 4.1042, 33,189
S0329, MAKUMIRA, ARUSHA, 98, 112, HISTORY, 3.5094, 23,303
S0329, MAKUMIRA, ARUSHA, 98, 113, GEOGRAPHY, 4.5125, 31,423
S0329, MAKUMIRA, ARUSHA, 98, 121, KISWAHILI, 3.3548, 10,226
S0329, MAKUMIRA, ARUSHA, 98, 122, ENGLISH LANGUAGE, 4.5172, 13,197
S0329, MAKUMIRA, ARUSHA, 98, 131, PHYSICS, 5.6000, 11,192
S0329, MAKUMIRA, ARUSHA, 98, 132, CHEMISTRY, 5.5000, 16,255
S0329, MAKUMIRA, ARUSHA, 98, 133, BIOLOGY, 5.5789, 18,268
S0329, MAKUMIRA, ARUSHA, 98, 142, ADVANCED MATHEMATICS, 6.5556, 25,308
S0329, MAKUMIRA, ARUSHA, 98, 151, ECONOMICS, 3.1176, 2,16
S0330, MBEYA, MBEYA, 207, 112, HISTORY, 3.3204, 13,180
S0330, MBEYA, MBEYA, 207, 113, GEOGRAPHY, 3.9886, 12,184
S0330, MBEYA, MBEYA, 207, 122, ENGLISH LANGUAGE, 4.5192, 21,198
S0330, MBEYA, MBEYA, 207, 131, PHYSICS, 5.2813, 13,141
S0330, MBEYA, MBEYA, 207, 132, CHEMISTRY, 4.1875, 4,61
S0330, MBEYA, MBEYA, 207, 142, ADVANCED MATHEMATICS, 5.3619, 14,168
S0330, MBEYA, MBEYA, 207, 151, ECONOMICS, 3.6855, 11,77
S0332, MOROGORO, MOROGORO, 244, 112, HISTORY, 3.5270, 15,311
S0332, MOROGORO, MOROGORO, 244, 113, GEOGRAPHY, 4.6410, 17,451
S0332, MOROGORO, MOROGORO, 244, 121, KISWAHILI, 3.4135, 10,263
S0332, MOROGORO, MOROGORO, 244, 122, ENGLISH LANGUAGE, 4.5893, 12,229
S0332, MOROGORO, MOROGORO, 244, 142, ADVANCED MATHEMATICS, 6.0435, 12,272
S0332, MOROGORO, MOROGORO, 244, 151, ECONOMICS, 4.4684, 8,255
S0333, MWANZA, MWANZA, 412, 112, HISTORY, 3.1169, 11,92
S0333, MWANZA, MWANZA, 412, 113, GEOGRAPHY, 4.2249, 19,313
S0333, MWANZA, MWANZA, 412, 121, KISWAHILI, 3.1625, 9,139
S0333, MWANZA, MWANZA, 412, 122, ENGLISH LANGUAGE, 4.4330, 12,168
S0333, MWANZA, MWANZA, 412, 131, PHYSICS, 6.0774, 21,241
S0333, MWANZA, MWANZA, 412, 132, CHEMISTRY, 5.0769, 17,206
S0333, MWANZA, MWANZA, 412, 133, BIOLOGY, 4.4835, 9,121
S0333, MWANZA, MWANZA, 412, 142, ADVANCED MATHEMATICS, 5.1649, 12,139
S0333, MWANZA, MWANZA, 412, 151, ECONOMICS, 3.9643, 13,142
S0333, MWANZA, MWANZA, 412, 155, FOOD AND HUMAN  NUTRITION, 5.1364, 2,9
S0334, MWENGE, SINGIDA, 476, 112, HISTORY, 3.4444, 7,262
S0334, MWENGE, SINGIDA, 476, 113, GEOGRAPHY, 3.9209, 4,143
S0334, MWENGE, SINGIDA, 476, 121, KISWAHILI, 3.3103, 6,204
S0334, MWENGE, SINGIDA, 476, 122, ENGLISH LANGUAGE, 4.2623, 6,112
S0334, MWENGE, SINGIDA, 476, 131, PHYSICS, 4.8966, 3,85
S0334, MWENGE, SINGIDA, 476, 132, CHEMISTRY, 4.3818, 1,83
S0334, MWENGE, SINGIDA, 476, 133, BIOLOGY, 4.2320, 2,71
S0334, MWENGE, SINGIDA, 476, 142, ADVANCED MATHEMATICS, 5.2733, 4,155
S0334, MWENGE, SINGIDA, 476, 151, ECONOMICS, 4.1607, 4,204
S0335, MZIZIMA, DAR ES SALAAM, 10, 113, GEOGRAPHY, 4.7500, 47,471
S0335, MZIZIMA, DAR ES SALAAM, 10, 131, PHYSICS, 5.0000, 16,101
S0335, MZIZIMA, DAR ES SALAAM, 10, 132, CHEMISTRY, 5.0000, 20,190
S0335, MZIZIMA, DAR ES SALAAM, 10, 133, BIOLOGY, 4.0000, 7,45
S0335, MZIZIMA, DAR ES SALAAM, 10, 142, ADVANCED MATHEMATICS, 6.0000, 32,257
S0335, MZIZIMA, DAR ES SALAAM, 10, 151, ECONOMICS, 4.8333, 40,283
S0335, MZIZIMA, DAR ES SALAAM, 10, 152, COMMERCE, 4.0000, 9,26
S0335, MZIZIMA, DAR ES SALAAM, 10, 153, ACCOUNTANCY, 4.5000, 15,38
S0338, NDANDA, MTWARA, 541, 112, HISTORY, 3.2222, 3,121
S0338, NDANDA, MTWARA, 541, 113, GEOGRAPHY, 3.9037, 3,137
S0338, NDANDA, MTWARA, 541, 121, KISWAHILI, 3.2951, 6,197
S0338, NDANDA, MTWARA, 541, 122, ENGLISH LANGUAGE, 4.2419, 2,106
S0338, NDANDA, MTWARA, 541, 131, PHYSICS, 4.7076, 2,66
S0338, NDANDA, MTWARA, 541, 132, CHEMISTRY, 4.4329, 2,90
S0338, NDANDA, MTWARA, 541, 133, BIOLOGY, 4.4654, 3,118
S0338, NDANDA, MTWARA, 541, 142, ADVANCED MATHEMATICS, 4.9029, 2,95
S0338, NDANDA, MTWARA, 541, 151, ECONOMICS, 3.9099, 1,136
S0340, POPATLAL, TANGA, 17, 112, HISTORY, 4.5000, 18,491
S0340, POPATLAL, TANGA, 17, 113, GEOGRAPHY, 4.5000, 17,420
S0340, POPATLAL, TANGA, 17, 121, KISWAHILI, 4.0000, 16,411
S0340, POPATLAL, TANGA, 17, 122, ENGLISH LANGUAGE, 6.0000, 17,458
S0340, POPATLAL, TANGA, 17, 131, PHYSICS, 5.4444, 6,167
S0340, POPATLAL, TANGA, 17, 132, CHEMISTRY, 4.9286, 8,176
S0340, POPATLAL, TANGA, 17, 133, BIOLOGY, 4.7778, 6,185
S0340, POPATLAL, TANGA, 17, 142, ADVANCED MATHEMATICS, 5.1667, 5,140
S0341, SANGU, MBEYA, 328, 112, HISTORY, 3.4603, 19,271
S0341, SANGU, MBEYA, 328, 113, GEOGRAPHY, 4.5639, 34,437
S0341, SANGU, MBEYA, 328, 121, KISWAHILI, 3.3643, 27,236
S0341, SANGU, MBEYA, 328, 122, ENGLISH LANGUAGE, 5.1064, 38,408
S0341, SANGU, MBEYA, 328, 142, ADVANCED MATHEMATICS, 6.2258, 24,286
S0341, SANGU, MBEYA, 328, 151, ECONOMICS, 4.3060, 20,230
S0341, SANGU, MBEYA, 328, 152, COMMERCE, 5.6429, 2,64
S0341, SANGU, MBEYA, 328, 153, ACCOUNTANCY, 4.8571, 2,44
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 112, HISTORY, 3.4762, 20,285
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 113, GEOGRAPHY, 4.0952, 20,249
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 121, KISWAHILI, 3.8750, 33,395
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 122, ENGLISH LANGUAGE, 3.7692, 4,31
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 131, PHYSICS, 4.7561, 10,70
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 132, CHEMISTRY, 4.2927, 11,74
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 133, BIOLOGY, 4.3158, 13,89
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 142, ADVANCED MATHEMATICS, 4.9667, 14,102
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 151, ECONOMICS, 4.3333, 31,234
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 152, COMMERCE, 4.1818, 12,31
S0342, SHAABAN ROBERT, DAR ES SALAAM, 77, 153, ACCOUNTANCY, 4.2727, 13,32
S0345, USAGARA, TANGA, 247, 112, HISTORY, 3.4333, 10,254
S0345, USAGARA, TANGA, 247, 113, GEOGRAPHY, 4.1429, 11,277
S0345, USAGARA, TANGA, 247, 121, KISWAHILI, 3.3333, 5,216
S0345, USAGARA, TANGA, 247, 122, ENGLISH LANGUAGE, 4.6000, 7,233
S0345, USAGARA, TANGA, 247, 131, PHYSICS, 5.5307, 8,178
S0345, USAGARA, TANGA, 247, 132, CHEMISTRY, 4.7149, 5,138
S0345, USAGARA, TANGA, 247, 133, BIOLOGY, 4.4057, 4,102
S0345, USAGARA, TANGA, 247, 142, ADVANCED MATHEMATICS, 5.4000, 7,176
S0346, UYUI, TABORA, 25, 112, HISTORY, 3.6400, 12,369
S0346, UYUI, TABORA, 25, 113, GEOGRAPHY, 4.4000, 10,387
S0346, UYUI, TABORA, 25, 121, KISWAHILI, 3.5500, 7,319
S0346, UYUI, TABORA, 25, 122, ENGLISH LANGUAGE, 5.0000, 10,372
S0347, TAMBAZA, DAR ES SALAAM, 351, 112, HISTORY, 3.6111, 29,351
S0347, TAMBAZA, DAR ES SALAAM, 351, 113, GEOGRAPHY, 4.0338, 18,221
S0347, TAMBAZA, DAR ES SALAAM, 351, 122, ENGLISH LANGUAGE, 4.8364, 35,331
S0347, TAMBAZA, DAR ES SALAAM, 351, 131, PHYSICS, 5.3828, 23,157
S0347, TAMBAZA, DAR ES SALAAM, 351, 132, CHEMISTRY, 4.8630, 19,167
S0347, TAMBAZA, DAR ES SALAAM, 351, 133, BIOLOGY, 5.0762, 24,223
S0347, TAMBAZA, DAR ES SALAAM, 351, 142, ADVANCED MATHEMATICS, 5.1838, 17,143
S0347, TAMBAZA, DAR ES SALAAM, 351, 151, ECONOMICS, 3.9779, 19,144
S0347, TAMBAZA, DAR ES SALAAM, 351, 152, COMMERCE, 3.7750, 4,14
S0347, TAMBAZA, DAR ES SALAAM, 351, 153, ACCOUNTANCY, 3.6750, 6,13
S0348, TUMAINI, SINGIDA, 171, 112, HISTORY, 2.9123, 1,36
S0348, TUMAINI, SINGIDA, 171, 113, GEOGRAPHY, 3.9224, 5,145
S0348, TUMAINI, SINGIDA, 171, 121, KISWAHILI, 3.0000, 2,70
S0348, TUMAINI, SINGIDA, 171, 122, ENGLISH LANGUAGE, 4.9318, 9,357
S0348, TUMAINI, SINGIDA, 171, 151, ECONOMICS, 3.8571, 2,115
S0351, BAGAMOYO, PWANI, 351, 112, HISTORY, 3.7869, 18,429
S0351, BAGAMOYO, PWANI, 351, 113, GEOGRAPHY, 4.5742, 19,440
S0351, BAGAMOYO, PWANI, 351, 121, KISWAHILI, 3.6538, 12,351
S0351, BAGAMOYO, PWANI, 351, 122, ENGLISH LANGUAGE, 4.6923, 12,284
S0351, BAGAMOYO, PWANI, 351, 131, PHYSICS, 5.7195, 16,208
S0351, BAGAMOYO, PWANI, 351, 132, CHEMISTRY, 5.0877, 14,209
S0351, BAGAMOYO, PWANI, 351, 133, BIOLOGY, 4.9091, 15,203
S0351, BAGAMOYO, PWANI, 351, 142, ADVANCED MATHEMATICS, 5.3846, 16,172
S0351, BAGAMOYO, PWANI, 351, 151, ECONOMICS, 4.4961, 15,259
S0351, BAGAMOYO, PWANI, 351, 152, COMMERCE, 4.5000, 4,39
S0351, BAGAMOYO, PWANI, 351, 153, ACCOUNTANCY, 3.9474, 3,18
S0352, TARIME, MARA, 199, 112, HISTORY, 3.4000, 4,230
S0352, TARIME, MARA, 199, 113, GEOGRAPHY, 4.6505, 12,453
S0352, TARIME, MARA, 199, 121, KISWAHILI, 3.4154, 8,265
S0352, TARIME, MARA, 199, 122, ENGLISH LANGUAGE, 4.6250, 7,248
S0352, TARIME, MARA, 199, 131, PHYSICS, 5.2800, 1,140
S0352, TARIME, MARA, 199, 132, CHEMISTRY, 5.2231, 3,226
S0352, TARIME, MARA, 199, 133, BIOLOGY, 4.6235, 3,155
S0352, TARIME, MARA, 199, 142, ADVANCED MATHEMATICS, 5.0556, 1,123
S0353, PARANE, KILIMANJARO, 45, 112, HISTORY, 3.3913, 24,226
S0353, PARANE, KILIMANJARO, 45, 113, GEOGRAPHY, 4.4286, 57,396
S0353, PARANE, KILIMANJARO, 45, 121, KISWAHILI, 3.6250, 39,346
S0353, PARANE, KILIMANJARO, 45, 122, ENGLISH LANGUAGE, 4.9412, 41,362
S0353, PARANE, KILIMANJARO, 45, 132, CHEMISTRY, 6.4091, 37,299
S0353, PARANE, KILIMANJARO, 45, 133, BIOLOGY, 5.0455, 30,219
S0355, LOMWE, KILIMANJARO, 37, 112, HISTORY, 3.4688, 35,280
S0355, LOMWE, KILIMANJARO, 37, 113, GEOGRAPHY, 3.8421, 25,109
S0355, LOMWE, KILIMANJARO, 37, 121, KISWAHILI, 3.2727, 17,189
S0355, LOMWE, KILIMANJARO, 37, 122, ENGLISH LANGUAGE, 4.7200, 37,302
S0355, LOMWE, KILIMANJARO, 37, 142, ADVANCED MATHEMATICS, 6.0000, 33,257
S0355, LOMWE, KILIMANJARO, 37, 151, ECONOMICS, 3.8750, 24,123
S0356, VUNJO, KILIMANJARO, 43, 112, HISTORY, 3.4000, 25,232
S0356, VUNJO, KILIMANJARO, 43, 113, GEOGRAPHY, 3.3750, 5,22
S0356, VUNJO, KILIMANJARO, 43, 121, KISWAHILI, 3.5833, 38,330
S0356, VUNJO, KILIMANJARO, 43, 122, ENGLISH LANGUAGE, 4.6471, 30,264
S0356, VUNJO, KILIMANJARO, 43, 142, ADVANCED MATHEMATICS, 5.2308, 22,149
S0356, VUNJO, KILIMANJARO, 43, 151, ECONOMICS, 3.8800, 25,124
S0359, KIGURUNYEMBE, MOROGORO, 62, 112, HISTORY, 3.7400, 17,412
S0359, KIGURUNYEMBE, MOROGORO, 62, 113, GEOGRAPHY, 4.1579, 13,286
S0359, KIGURUNYEMBE, MOROGORO, 62, 121, KISWAHILI, 3.2778, 5,190
S0359, KIGURUNYEMBE, MOROGORO, 62, 122, ENGLISH LANGUAGE, 5.5429, 18,445
S0359, KIGURUNYEMBE, MOROGORO, 62, 142, ADVANCED MATHEMATICS, 5.9167, 10,244
S0359, KIGURUNYEMBE, MOROGORO, 62, 151, ECONOMICS, 4.8667, 11,284
S0360, KISHOJU, KAGERA, 182, 112, HISTORY, 3.0780, 11,80
S0360, KISHOJU, KAGERA, 182, 113, GEOGRAPHY, 3.8462, 8,112
S0360, KISHOJU, KAGERA, 182, 121, KISWAHILI, 2.9020, 4,49
S0360, KISHOJU, KAGERA, 182, 122, ENGLISH LANGUAGE, 4.3208, 11,131
S0360, KISHOJU, KAGERA, 182, 142, ADVANCED MATHEMATICS, 4.6585, 4,68
S0360, KISHOJU, KAGERA, 182, 151, ECONOMICS, 3.7949, 2,101
S0361, SINGE, MANYARA, 63, 112, HISTORY, 3.5873, 6,343
S0361, SINGE, MANYARA, 63, 113, GEOGRAPHY, 4.1277, 7,267
S0361, SINGE, MANYARA, 63, 121, KISWAHILI, 3.2381, 6,171
S0361, SINGE, MANYARA, 63, 122, ENGLISH LANGUAGE, 5.0417, 7,394
S0361, SINGE, MANYARA, 63, 151, ECONOMICS, 3.8462, 3,113
S0364, KARATU, ARUSHA, 427, 112, HISTORY, 2.9911, 5,46
S0364, KARATU, ARUSHA, 427, 113, GEOGRAPHY, 3.7269, 5,74
S0364, KARATU, ARUSHA, 427, 121, KISWAHILI, 3.3000, 9,199
S0364, KARATU, ARUSHA, 427, 122, ENGLISH LANGUAGE, 4.5818, 16,226
S0364, KARATU, ARUSHA, 427, 131, PHYSICS, 5.1407, 7,122
S0364, KARATU, ARUSHA, 427, 132, CHEMISTRY, 4.6848, 9,137
S0364, KARATU, ARUSHA, 427, 133, BIOLOGY, 4.4167, 7,107
S0364, KARATU, ARUSHA, 427, 134, AGRICULTURE, 5.0455, 1,8
S0364, KARATU, ARUSHA, 427, 142, ADVANCED MATHEMATICS, 4.7094, 6,73
S0364, KARATU, ARUSHA, 427, 151, ECONOMICS, 3.5867, 7,58
S0367, KILOSA, MOROGORO, 93, 112, HISTORY, 3.0430, 5,70
S0367, KILOSA, MOROGORO, 93, 113, GEOGRAPHY, 3.5833, 6,42
S0367, KILOSA, MOROGORO, 93, 121, KISWAHILI, 3.6022, 12,340
S0367, KILOSA, MOROGORO, 93, 122, ENGLISH LANGUAGE, 4.2889, 9,121
S0368, IMBORU, MANYARA, 113, 112, HISTORY, 4.1538, 8,475
S0368, IMBORU, MANYARA, 113, 113, GEOGRAPHY, 3.7000, 3,63
S0368, IMBORU, MANYARA, 113, 121, KISWAHILI, 3.4762, 8,293
S0368, IMBORU, MANYARA, 113, 122, ENGLISH LANGUAGE, 5.1176, 8,409
S0368, IMBORU, MANYARA, 113, 131, PHYSICS, 5.8929, 3,225
S0368, IMBORU, MANYARA, 113, 132, CHEMISTRY, 5.6220, 5,268
S0368, IMBORU, MANYARA, 113, 133, BIOLOGY, 5.2400, 5,245
S0368, IMBORU, MANYARA, 113, 134, AGRICULTURE, 4.5909, 1,2
S0368, IMBORU, MANYARA, 113, 142, ADVANCED MATHEMATICS, 6.1579, 3,279
S0368, IMBORU, MANYARA, 113, 151, ECONOMICS, 4.9000, 5,287
S0369, RUVU, PWANI, 394, 112, HISTORY, 3.5649, 12,331
S0369, RUVU, PWANI, 394, 113, GEOGRAPHY, 3.8923, 6,129
S0369, RUVU, PWANI, 394, 121, KISWAHILI, 3.0562, 2,100
S0369, RUVU, PWANI, 394, 122, ENGLISH LANGUAGE, 4.8037, 14,324
S0369, RUVU, PWANI, 394, 131, PHYSICS, 5.4957, 14,175
S0369, RUVU, PWANI, 394, 132, CHEMISTRY, 5.3953, 16,242
S0369, RUVU, PWANI, 394, 133, BIOLOGY, 4.8400, 13,192
S0369, RUVU, PWANI, 394, 134, AGRICULTURE, 4.8909, 3,5
S0369, RUVU, PWANI, 394, 142, ADVANCED MATHEMATICS, 4.2500, 6,38
S0370, IFAKARA, MOROGORO, 367, 112, HISTORY, 3.0505, 6,71
S0370, IFAKARA, MOROGORO, 367, 113, GEOGRAPHY, 3.7394, 10,75
S0370, IFAKARA, MOROGORO, 367, 121, KISWAHILI, 3.0656, 2,103
S0370, IFAKARA, MOROGORO, 367, 122, ENGLISH LANGUAGE, 4.4314, 10,167
S0370, IFAKARA, MOROGORO, 367, 131, PHYSICS, 5.5978, 9,190
S0370, IFAKARA, MOROGORO, 367, 132, CHEMISTRY, 5.0610, 8,202
S0370, IFAKARA, MOROGORO, 367, 133, BIOLOGY, 4.8130, 8,187
S0370, IFAKARA, MOROGORO, 367, 134, AGRICULTURE, 4.9365, 1,7
S0370, IFAKARA, MOROGORO, 367, 142, ADVANCED MATHEMATICS, 5.5102, 8,200
S0370, IFAKARA, MOROGORO, 367, 151, ECONOMICS, 3.6727, 2,74
S0376, SONI SEMINARY, TANGA, 16, 112, HISTORY, 3.2727, 5,152
S0376, SONI SEMINARY, TANGA, 16, 113, GEOGRAPHY, 3.3846, 2,23
S0376, SONI SEMINARY, TANGA, 16, 121, KISWAHILI, 2.7500, 2,24
S0376, SONI SEMINARY, TANGA, 16, 122, ENGLISH LANGUAGE, 5.1250, 15,411
S0376, SONI SEMINARY, TANGA, 16, 142, ADVANCED MATHEMATICS, 6.4000, 14,299
S0376, SONI SEMINARY, TANGA, 16, 151, ECONOMICS, 4.4286, 10,247
